index,id_match,id_team_home,name_team_home,id_team_away,name_team_away,score_HT,score_FT,0-75_dif,76-90+_dif,0-75,75+,0-15,16-30,31-45,46-59,60-74,75-79,80-84,85-89,90+,year,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HW,D,AW,>2.5,<2.5,match_dif,comeback,dif_class,prob_HW,prob_D,prob_AW,prob_25more,prob_25less,id_country,country
714,157352.0,62.0,Sheffield Utd,39.0,Wolves,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Sheffield Utd,Wolves,1,0,H,0,0,3.8,3.2,2.1,2.75,1.44,1.0,1.0,0.0,0.2501861504095309,0.2970960536113179,0.4527177959791511,0.3436754176610979,0.6563245823389022,0,en
715,157354.0,48.0,West Ham,44.0,Burnley,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,West Ham,Burnley,0,1,A,0,1,2.0,3.4,3.9,2.0,1.8,-1.0,0.0,-1.0,0.475951184493898,0.2799712849964106,0.2440775305096913,0.4736842105263157,0.5263157894736842,0,en
716,157348.0,51.0,Brighton,40.0,Liverpool,1-2,1-3,-1.0,-1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Brighton,Liverpool,1,3,A,1,2,6.0,4.33,1.53,1.72,2.1,-2.0,0.0,-1.0,0.1585477050322006,0.2196965889591694,0.6217557060086298,0.549738219895288,0.450261780104712,0,en
717,157345.0,35.0,Bournemouth,47.0,Tottenham,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Bournemouth,Tottenham,0,0,D,0,0,5.25,3.8,1.66,1.72,2.1,0.0,0.0,0.0,0.1803677122351528,0.2491922340090926,0.5704400537557545,0.549738219895288,0.450261780104712,0,en
718,157350.0,45.0,Everton,41.0,Southampton,1-1,1-1,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Everton,Southampton,1,1,D,1,1,2.05,3.5,3.6,1.9,1.9,0.0,0.0,0.0,0.464002946050451,0.2717731541152641,0.2642238998342846,0.5,0.5,0,en
719,157347.0,66.0,Aston Villa,33.0,Manchester United,0-2,0-3,-3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Aston Villa,Manchester United,0,3,A,0,2,9.0,5.25,1.33,1.66,2.2,-3.0,0.0,-2.0,0.1054718477398889,0.1808088818398096,0.7137192704203014,0.5699481865284974,0.4300518134715025,0,en
720,157360.0,71.0,Norwich,48.0,West Ham,0-2,0-4,-4.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Norwich,West Ham,0,4,A,0,2,3.75,3.75,1.95,1.8,2.0,-4.0,0.0,-2.0,0.2549019607843137,0.2549019607843137,0.4901960784313726,0.5263157894736842,0.4736842105263157,0,en
721,157363.0,38.0,Watford,34.0,Newcastle,0-1,2-1,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2019,Watford,Newcastle,2,1,H,0,1,1.8,3.6,4.5,2.1,1.72,1.0,1.0,0.0,0.5263157894736842,0.2631578947368421,0.2105263157894736,0.450261780104712,0.549738219895288,0,en
722,157358.0,40.0,Liverpool,44.0,Burnley,1-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Liverpool,Burnley,1,1,D,1,0,1.22,6.5,12.0,1.53,2.5,0.0,0.0,0.0,0.7755791985681615,0.1455702495774087,0.0788505518544297,0.6203473945409429,0.3796526054590571,0,en
723,157361.0,62.0,Sheffield Utd,49.0,Chelsea,2-0,3-0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Sheffield Utd,Chelsea,3,0,H,2,0,6.0,3.8,1.6,2.0,1.8,3.0,0.0,2.0,0.1580041580041579,0.2494802494802494,0.5925155925155925,0.4736842105263157,0.5263157894736842,0,en
724,157357.0,51.0,Brighton,50.0,Manchester City,0-2,0-5,-4.0,-1.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2019,Brighton,Manchester City,0,5,A,0,2,10.0,5.5,1.28,1.53,2.5,-5.0,0.0,-2.0,0.0940673436664885,0.17103153393907,0.7349011223944415,0.6203473945409429,0.3796526054590571,0,en
725,157364.0,39.0,Wolves,45.0,Everton,1-0,3-0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Wolves,Everton,3,0,H,1,0,2.05,3.3,3.8,2.5,1.53,3.0,0.0,2.0,0.4628160177154456,0.2875069200959586,0.2496770621885956,0.3796526054590571,0.6203473945409429,0,en
726,157356.0,66.0,Aston Villa,52.0,Crystal Palace,1-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Aston Villa,Crystal Palace,2,0,H,1,0,2.25,3.3,3.3,2.0,1.8,2.0,0.0,2.0,0.4230769230769231,0.2884615384615385,0.2884615384615385,0.4736842105263157,0.5263157894736842,0,en
727,157362.0,47.0,Tottenham,42.0,Arsenal,1-1,2-1,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,Tottenham,Arsenal,2,1,H,1,1,2.62,3.4,2.7,1.8,2.0,1.0,1.0,0.0,0.364835863603847,0.2811382243064939,0.3540259120896589,0.5263157894736842,0.4736842105263157,0,en
728,157355.0,35.0,Bournemouth,46.0,Leicester,0-1,4-1,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2019,Bournemouth,Leicester,4,1,H,0,1,5.25,3.8,1.66,1.9,1.9,3.0,0.0,1.0,0.1803677122351528,0.2491922340090926,0.5704400537557545,0.5,0.5,0,en
729,157359.0,33.0,Manchester United,41.0,Southampton,2-1,2-2,1.0,-1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Manchester United,Southampton,2,2,D,2,1,1.3,5.5,10.0,1.61,2.3,0.0,1.0,1.0,0.7318695941450432,0.1729873586161011,0.0951430472388556,0.588235294117647,0.411764705882353,0,en
730,157367.0,49.0,Chelsea,71.0,Norwich,1-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Chelsea,Norwich,1,0,H,1,0,1.12,9.5,17.0,1.36,3.2,1.0,0.0,1.0,0.8447536353175019,0.0995920075321686,0.0556543571503295,0.7017543859649122,0.2982456140350877,0,en
731,157366.0,44.0,Burnley,39.0,Wolves,0-0,1-1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2019,Burnley,Wolves,1,1,D,0,0,4.5,3.3,1.9,2.5,1.53,0.0,0.0,0.0,0.211324570273003,0.288169868554095,0.5005055611729018,0.3796526054590571,0.6203473945409429,0,en
732,157371.0,50.0,Manchester City,35.0,Bournemouth,2-0,2-1,2.0,-1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,Manchester City,Bournemouth,2,1,H,2,0,1.14,8.5,17.0,1.28,3.75,1.0,0.0,2.0,0.8325171400587659,0.1116552399608227,0.0558276199804113,0.7455268389662029,0.2544731610337972,0,en
733,157372.0,34.0,Newcastle,47.0,Tottenham,0-1,1-3,-1.0,-1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2019,Newcastle,Tottenham,1,3,A,0,1,4.6,3.8,1.75,1.9,1.9,-2.0,0.0,-1.0,0.2066500932256059,0.250155376009944,0.5431945307644499,0.5,0.5,0,en
734,157365.0,42.0,Arsenal,40.0,Liverpool,2-1,2-1,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Arsenal,Liverpool,2,1,H,2,1,3.8,3.8,1.9,1.57,2.37,1.0,0.0,1.0,0.25,0.25,0.5,0.6015228426395939,0.398477157360406,0,en
735,157369.0,45.0,Everton,66.0,Aston Villa,0-0,1-1,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,Everton,Aston Villa,1,1,D,0,0,2.0,3.5,3.75,1.9,1.9,0.0,1.0,-1.0,0.4751131221719457,0.2714932126696832,0.253393665158371,0.5,0.5,0,en
736,157370.0,46.0,Leicester,62.0,Sheffield Utd,1-0,2-0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Leicester,Sheffield Utd,2,0,H,1,0,2.05,3.25,3.9,2.2,1.66,2.0,0.0,1.0,0.4637336504161712,0.2925089179548157,0.2437574316290131,0.4300518134715025,0.5699481865284974,0,en
737,157368.0,52.0,Crystal Palace,33.0,Manchester United,0-1,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Crystal Palace,Manchester United,0,2,A,0,1,9.5,4.75,1.36,1.72,2.1,-2.0,0.0,-1.0,0.1001472754050073,0.2002945508100147,0.6995581737849779,0.549738219895288,0.450261780104712,0,en
738,157373.0,41.0,Southampton,51.0,Brighton,0-1,1-1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Southampton,Brighton,1,1,D,0,1,2.15,3.3,3.5,2.1,1.72,0.0,0.0,0.0,0.4413450515857852,0.2875429881543752,0.2711119602598395,0.450261780104712,0.549738219895288,0,en
739,157374.0,48.0,West Ham,38.0,Watford,3-0,3-1,2.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,West Ham,Watford,3,1,H,3,0,2.4,3.0,3.3,2.0,1.8,2.0,0.0,2.0,0.3956834532374101,0.316546762589928,0.2877697841726619,0.4736842105263157,0.5263157894736842,0,en
740,157380.0,71.0,Norwich,44.0,Burnley,0-1,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,Norwich,Burnley,0,2,A,0,1,3.2,3.4,2.25,2.0,1.8,-2.0,0.0,-1.0,0.2973183054799844,0.2798289933929265,0.4228527011270889,0.4736842105263157,0.5263157894736842,0,en
741,157375.0,35.0,Bournemouth,41.0,Southampton,0-1,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Bournemouth,Southampton,0,2,A,0,1,2.4,3.6,2.8,1.72,2.1,-2.0,0.0,-1.0,0.3962264150943396,0.2641509433962264,0.3396226415094339,0.549738219895288,0.450261780104712,0,en
742,157382.0,47.0,Tottenham,46.0,Leicester,3-0,3-0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Tottenham,Leicester,3,0,H,3,0,2.25,3.3,3.25,1.9,1.9,3.0,0.0,2.0,0.4212076583210604,0.2871870397643594,0.2916053019145803,0.5,0.5,0,en
743,157377.0,51.0,Brighton,34.0,Newcastle,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Brighton,Newcastle,0,0,D,0,0,1.9,3.4,4.33,2.1,1.72,0.0,0.0,0.0,0.5005950559352579,0.2797442959638206,0.2196606481009214,0.450261780104712,0.549738219895288,0,en
744,157381.0,62.0,Sheffield Utd,45.0,Everton,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Sheffield Utd,Everton,0,1,A,0,0,2.2,3.25,3.5,2.3,1.61,-1.0,0.0,-1.0,0.4337464251668255,0.2936129647283126,0.2726406101048617,0.411764705882353,0.588235294117647,0,en
745,157384.0,39.0,Wolves,52.0,Crystal Palace,1-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Wolves,Crystal Palace,2,0,H,1,0,1.5,4.0,7.5,2.3,1.61,2.0,0.0,2.0,0.6349206349206349,0.238095238095238,0.1269841269841269,0.411764705882353,0.588235294117647,0,en
746,157383.0,38.0,Watford,50.0,Manchester City,0-2,0-4,-4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,Watford,Manchester City,0,4,A,0,2,8.5,5.5,1.33,1.5,2.62,-4.0,0.0,-2.0,0.1119014838610983,0.1729386568762429,0.7151598592626587,0.6359223300970874,0.3640776699029127,0,en
747,157376.0,66.0,Aston Villa,42.0,Arsenal,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Aston Villa,Arsenal,1,0,H,1,0,3.3,3.6,2.1,1.66,2.2,1.0,0.0,1.0,0.2866894197952218,0.2627986348122866,0.4505119453924914,0.5699481865284974,0.4300518134715025,0,en
748,157379.0,33.0,Manchester United,48.0,West Ham,0-1,1-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Manchester United,West Ham,1,1,D,0,1,1.22,6.5,11.0,1.5,2.62,0.0,0.0,0.0,0.7700592353257942,0.1445341949380721,0.0854065697361335,0.6359223300970874,0.3640776699029127,0,en
749,157378.0,40.0,Liverpool,49.0,Chelsea,3-1,5-3,1.0,1.0,7.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,2019,Liverpool,Chelsea,5,3,H,3,1,2.0,3.75,3.5,1.57,2.37,2.0,0.0,1.0,0.4751131221719458,0.2533936651583711,0.2714932126696833,0.6015228426395939,0.398477157360406,0,en
750,157385.0,42.0,Arsenal,38.0,Watford,3-1,3-2,1.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Arsenal,Watford,3,2,H,3,1,1.9,3.8,3.8,1.61,2.3,1.0,0.0,1.0,0.5,0.25,0.25,0.588235294117647,0.411764705882353,0,en
751,157386.0,44.0,Burnley,51.0,Brighton,1-1,1-2,-1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Burnley,Brighton,1,2,A,1,1,2.37,3.4,3.0,1.9,1.9,-1.0,0.0,-1.0,0.4020813623462629,0.2802743614001892,0.3176442762535478,0.5,0.5,0,en
752,157387.0,49.0,Chelsea,39.0,Wolves,2-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Chelsea,Wolves,2,0,H,2,0,1.85,3.8,4.0,1.9,1.9,2.0,0.0,2.0,0.5129935875801552,0.2497468781640229,0.2372595342558218,0.5,0.5,0,en
753,157388.0,52.0,Crystal Palace,47.0,Tottenham,0-1,1-1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Crystal Palace,Tottenham,1,1,D,0,1,6.0,4.2,1.55,1.72,2.1,0.0,0.0,0.0,0.1587417702999268,0.226773957571324,0.6144842721287491,0.549738219895288,0.450261780104712,0,en
754,157389.0,45.0,Everton,35.0,Bournemouth,1-2,1-3,-1.0,-1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,Everton,Bournemouth,1,3,A,1,2,2.25,3.7,3.0,1.57,2.37,-2.0,0.0,-1.0,0.4240687679083095,0.2578796561604584,0.3180515759312321,0.6015228426395939,0.398477157360406,0,en
755,157390.0,46.0,Leicester,33.0,Manchester United,0-0,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,Leicester,Manchester United,0,2,A,0,0,3.25,3.5,2.2,1.9,1.9,-2.0,0.0,-1.0,0.2936129647283127,0.2726406101048618,0.4337464251668255,0.5,0.5,0,en
756,157391.0,50.0,Manchester City,71.0,Norwich,2-0,5-0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2019,Manchester City,Norwich,5,0,H,2,0,1.08,11.0,26.0,1.22,4.33,5.0,0.0,2.0,0.8774082709534912,0.0861455393299791,0.0364461897165296,0.7801801801801801,0.2198198198198198,0,en
757,157392.0,34.0,Newcastle,40.0,Liverpool,1-1,1-3,-1.0,-1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2019,Newcastle,Liverpool,1,3,A,1,1,7.5,5.25,1.36,1.53,2.5,-2.0,0.0,-1.0,0.1258926209997355,0.1798466014281936,0.6942607775720709,0.6203473945409429,0.3796526054590571,0,en
758,157393.0,41.0,Southampton,62.0,Sheffield Utd,0-1,3-1,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2019,Southampton,Sheffield Utd,3,1,H,0,1,2.15,3.5,3.3,1.9,1.9,2.0,0.0,1.0,0.4413450515857852,0.2711119602598395,0.2875429881543752,0.5,0.5,0,en
759,157394.0,48.0,West Ham,66.0,Aston Villa,0-0,1-1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019,West Ham,Aston Villa,1,1,D,0,0,3.0,3.6,2.3,1.66,2.2,0.0,0.0,0.0,0.3187066974595842,0.2655889145496535,0.4157043879907621,0.5699481865284974,0.4300518134715025,0,en
760,592143.0,36.0,Fulham,42.0,Arsenal,0-1,0-3,-3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020,Fulham,Arsenal,0,3,A,0,1,6.0,4.33,1.53,1.72,2.1,-3.0,0.0,-2.0,0.1585477050322006,0.2196965889591694,0.6217557060086298,0.549738219895288,0.450261780104712,0,en
761,592142.0,52.0,Crystal Palace,41.0,Southampton,1-0,1-0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Crystal Palace,Southampton,1,0,H,1,0,3.1,3.25,2.37,2.2,1.66,1.0,0.0,1.0,0.3065732651396048,0.2924237298254692,0.4010030050349261,0.4300518134715025,0.5699481865284974,0,en
762,592144.0,40.0,Liverpool,63.0,Leeds,3-2,4-3,0.0,1.0,6.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2020,Liverpool,Leeds,4,3,H,3,2,1.28,6.0,9.5,1.53,2.5,1.0,1.0,0.0,0.7418011452368558,0.1582509109838625,0.0999479437792816,0.6203473945409429,0.3796526054590571,0,en
763,592148.0,48.0,West Ham,34.0,Newcastle,0-0,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2020,West Ham,Newcastle,0,2,A,0,0,2.15,3.4,3.4,1.9,1.9,-2.0,0.0,-1.0,0.4415584415584415,0.2792207792207792,0.2792207792207792,0.5,0.5,0,en
764,592147.0,60.0,West Brom,46.0,Leicester,0-0,0-3,-2.0,-1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2020,West Brom,Leicester,0,3,A,0,0,3.8,3.6,1.95,1.9,1.9,-3.0,0.0,-2.0,0.2497331910352187,0.263607257203842,0.4866595517609391,0.5,0.5,0,en
765,592146.0,47.0,Tottenham,45.0,Everton,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Tottenham,Everton,0,1,A,0,0,1.83,3.6,4.33,1.9,1.9,-1.0,0.0,-1.0,0.517875474669351,0.2632533662902535,0.2188711590403955,0.5,0.5,0,en
766,592150.0,62.0,Sheffield Utd,39.0,Wolves,0-2,0-2,-2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Sheffield Utd,Wolves,0,2,A,0,2,3.25,3.1,2.37,2.62,1.5,-2.0,0.0,-2.0,0.2924237298254692,0.3065732651396048,0.4010030050349261,0.3640776699029127,0.6359223300970874,0,en
767,592149.0,51.0,Brighton,49.0,Chelsea,0-1,1-3,-2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020,Brighton,Chelsea,1,3,A,0,1,5.0,4.33,1.61,1.72,2.1,-2.0,0.0,-2.0,0.1901023416131962,0.2195177154886791,0.5903799428981247,0.549738219895288,0.450261780104712,0,en
768,592154.0,45.0,Everton,60.0,West Brom,2-1,5-2,3.0,0.0,7.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2020,Everton,West Brom,5,2,H,2,1,1.5,4.2,6.5,1.87,2.03,3.0,0.0,2.0,0.6297577854671281,0.2249134948096886,0.1453287197231834,0.5205128205128204,0.4794871794871795,0,en
769,592155.0,63.0,Leeds,36.0,Fulham,2-1,4-3,1.0,0.0,7.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2020,Leeds,Fulham,4,3,H,2,1,1.61,3.9,5.75,1.97,1.93,1.0,0.0,1.0,0.5907300817933958,0.2438654953044532,0.1654044229021508,0.4948717948717948,0.5051282051282052,0,en
770,592157.0,33.0,Manchester United,52.0,Crystal Palace,0-1,1-3,-2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2020,Manchester United,Crystal Palace,1,3,A,0,1,1.3,5.5,9.5,1.66,2.2,-2.0,0.0,-2.0,0.7282229965156793,0.1721254355400696,0.0996515679442508,0.5699481865284974,0.4300518134715025,0,en
771,592151.0,42.0,Arsenal,48.0,West Ham,1-1,2-1,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,Arsenal,West Ham,2,1,H,1,1,1.53,4.5,5.5,1.66,2.2,1.0,1.0,0.0,0.6179775280898876,0.2101123595505617,0.1719101123595505,0.5699481865284974,0.4300518134715025,0,en
772,592159.0,41.0,Southampton,47.0,Tottenham,1-1,2-5,-3.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2020,Southampton,Tottenham,2,5,A,1,1,3.0,3.3,2.37,2.02,1.88,-3.0,0.0,-2.0,0.3149691917361362,0.286335628851033,0.3986951794128306,0.482051282051282,0.517948717948718,0,en
773,592158.0,34.0,Newcastle,51.0,Brighton,0-2,0-3,-2.0,-1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Newcastle,Brighton,0,3,A,0,2,2.6,3.1,2.87,2.37,1.57,-3.0,0.0,-2.0,0.364347434374872,0.3055817191531185,0.3300708464720095,0.398477157360406,0.6015228426395939,0,en
774,592153.0,49.0,Chelsea,40.0,Liverpool,0-0,0-2,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020,Chelsea,Liverpool,0,2,A,0,0,3.1,3.6,2.2,1.61,2.3,-2.0,0.0,-2.0,0.3057915057915057,0.2633204633204633,0.4308880308880308,0.588235294117647,0.411764705882353,0,en
775,592156.0,46.0,Leicester,44.0,Burnley,1-1,4-2,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2020,Leicester,Burnley,4,2,H,1,1,1.61,4.0,5.5,1.9,1.9,2.0,0.0,1.0,0.5898914063547392,0.2374312910577825,0.1726773025874782,0.5,0.5,0,en
776,592152.0,66.0,Aston Villa,62.0,Sheffield Utd,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,Aston Villa,Sheffield Utd,1,0,H,0,0,2.7,3.1,2.75,2.2,1.66,1.0,0.0,1.0,0.3505345394736841,0.3053042763157894,0.3441611842105262,0.4300518134715025,0.5699481865284974,0,en
777,592160.0,39.0,Wolves,50.0,Manchester City,0-2,1-3,-2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2020,Wolves,Manchester City,1,3,A,0,2,6.5,4.33,1.5,1.72,2.1,-2.0,0.0,-2.0,0.1463167380040549,0.2196440639783735,0.6340391980175715,0.549738219895288,0.450261780104712,0,en
778,592161.0,51.0,Brighton,33.0,Manchester United,1-1,2-3,-1.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2020,Brighton,Manchester United,2,3,A,1,1,4.75,3.75,1.72,1.9,1.9,-1.0,0.0,-1.0,0.1988745856779464,0.2519078085253989,0.5492176057966546,0.5,0.5,0,en
779,592163.0,52.0,Crystal Palace,45.0,Everton,1-2,1-2,-1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Crystal Palace,Everton,1,2,A,1,2,3.75,3.25,2.1,2.1,1.72,-1.0,0.0,-1.0,0.2538354253835426,0.2928870292887029,0.4532775453277546,0.450261780104712,0.549738219895288,0,en
780,592169.0,60.0,West Brom,49.0,Chelsea,3-0,3-3,1.0,-1.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2020,West Brom,Chelsea,3,3,D,3,0,9.0,4.75,1.36,1.66,2.2,0.0,1.0,1.0,0.1051261187957689,0.1991863303498779,0.6956875508543532,0.5699481865284974,0.4300518134715025,0,en
781,592162.0,44.0,Burnley,41.0,Southampton,0-1,0-1,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Burnley,Southampton,0,1,A,0,1,3.2,3.3,2.3,2.1,1.72,-1.0,0.0,-1.0,0.2975303802430419,0.2885143081144649,0.4139553116424932,0.450261780104712,0.549738219895288,0,en
782,592167.0,62.0,Sheffield Utd,63.0,Leeds,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,Sheffield Utd,Leeds,0,1,A,0,0,2.7,3.3,2.62,1.9,1.9,-1.0,1.0,0.0,0.3510353227771011,0.28721071863581,0.3617539585870888,0.5,0.5,0,en
783,592168.0,47.0,Tottenham,34.0,Newcastle,1-0,1-1,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020,Tottenham,Newcastle,1,1,D,1,0,1.45,4.5,7.0,1.72,2.1,0.0,1.0,1.0,0.6538661131292164,0.210690192008303,0.1354436948624805,0.549738219895288,0.450261780104712,0,en
784,592166.0,50.0,Manchester City,46.0,Leicester,1-1,2-5,-2.0,-1.0,4.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2020,Manchester City,Leicester,2,5,A,1,1,1.28,6.0,9.5,1.4,3.0,-3.0,0.0,-2.0,0.7418011452368558,0.1582509109838625,0.0999479437792816,0.6818181818181818,0.3181818181818181,0,en
785,592170.0,48.0,West Ham,39.0,Wolves,1-0,4-0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2020,West Ham,Wolves,4,0,H,1,0,3.6,3.5,2.05,2.1,1.72,4.0,0.0,2.0,0.2642238998342847,0.2717731541152642,0.4640029460504511,0.450261780104712,0.549738219895288,0,en
